,Gene_ID,Total_Lists_Present_In,Categories,ANNOTATION_GENE,ANNOTATION_RXN,Repeat,MSU,MSU_1,TF,Enzymes,RXN,PATHWAY
75,ORSiTETNOOT00092#DNA,7,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hyper - BGI (CG context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
76,OSLINE1-3#LINE,7,hyper - Azucena (CG context) - repeats | hypo - Azucena (CG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hyper - BGI (CG context) - repeats | hyper - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats,,,1,,,,,,
77,OSTE27#DNA,7,hypo - Azucena (CHG context) - repeats | hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - BGI (CG context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
78,OSTE33#DNA/MuDR,7,hypo - Azucena (CG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CG context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
79,Os1_19_1L#Retroelement,7,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CG context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
80,SETARIA2#DNA/MuDR,7,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CG context) - repeats | hyper - BGI (CG context) - repeats | hyper - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats,,,1,,,,,,
81,SINE9_OS#SINE,7,hypo - Azucena (CHG context) - repeats | hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
82,STOWAWAY45_OS#DNA/Mite,7,hypo - Azucena (CG context) - repeats | hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
83,TRUNCATOR2_OS#LTR/Gypsy,7,hypo - Azucena (CG context) - repeats | hypo - Azucena (CHG context) - repeats | hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hypo - BGI (CG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
84,TYPEU4#DNA,7,hyper - Azucena (CG context) - repeats | hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
85,CLOUD-4#DNA/MuDR,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
86,CLOUD-7#DNA/MuDR,6,hypo - Azucena (CG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
87,COPIA1_OS__LiL#LTR/Copia,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
88,DITAILA#DNA/Mite,6,hypo - Azucena (CHG context) - repeats | hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
89,DS-RICE3N#DNA/hAT,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hyper - BGI (CG context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats,,,1,,,,,,
90,ENSPM7_OS#DNA/En-Spm,6,hypo - Azucena (CHG context) - repeats | hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
91,GYPSY1_OS__LiL#LTR/Gypsy,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hyper - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
92,JOUZHENA#DNA/hAT,6,hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hyper - BGI (CG context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
93,LINE-05_OS#LINE,6,hypo - Azucena (CG context) - repeats | hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hyper - BGI (CG context) - repeats | hypo - BGI (CHH context) - repeats,,,1,,,,,,
94,LINE-4_OS#LINE,6,hypo - Azucena (CG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hyper - BGI (CG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
95,LTR_Os_chr_01_159#LTR,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
96,LTR_Os_chr_01_215#LTR/Gypsy,6,hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hyper - BGI (CG context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
97,LTR_Os_chr_02_255#LTR/Gypsy,6,hyper - Azucena (CG context) - repeats | hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
98,LTR_Os_chr_02_353#LTR/Gypsy,6,hypo - Azucena (CG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
99,LTR_Os_chr_04_653#LTR,6,hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hyper - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
100,LTR_Os_chr_04_709#LTR,6,hypo - Azucena (CG context) - repeats | hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
101,LTR_Os_chr_04_754#LTR/Copia,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
102,LTR_Os_chr_04_831#LTR,6,hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CG context) - repeats | hyper - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
103,LTR_Os_chr_04_834#LTR,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
104,LTR_Os_chr_05_1037#LTR/Copia,6,hyper - Azucena (CG context) - repeats | hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
105,LTR_Os_chr_05_874#LTR,6,hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
106,LTR_Os_chr_05_875#LTR,6,hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
107,LTR_Os_chr_05_987_2frag#LTR,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hyper - BGI (CG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
108,LTR_Os_chr_06_1122#LTR,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
109,LTR_Os_chr_06_1137#LTR/Gypsy,6,hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hyper - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
110,LTR_Os_chr_06_1194#LTR,6,hypo - Azucena (CG context) - repeats | hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
111,LTR_Os_chr_07_1269#LTR,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
112,LTR_Os_chr_07_1337#LTR,6,hyper - Azucena (CG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
113,LTR_Os_chr_07_1438#LTR,6,hypo - Azucena (CHG context) - repeats | hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
114,LTR_Os_chr_08_1488#LTR,6,hypo - Azucena (CHG context) - repeats | hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
115,LTR_Os_chr_09_1722#LTR,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
116,LTR_Os_chr_09_1756#LTR/Gypsy,6,hypo - Azucena (CHG context) - repeats | hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
117,LTR_Os_chr_10_1955_2frag#LTR,6,hypo - Azucena (CHG context) - repeats | hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
118,LTR_Os_chr_11_2013#LTR/Gypsy,6,hypo - Azucena (CG context) - repeats | hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
119,LTR_Os_chr_11_2094#LTR/Copia,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hyper - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
120,LTR_Os_chr_12_2242#LTR,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hyper - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats,,,1,,,,,,
121,LTR_Os_chr_12_2296#LTR,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
122,MUDRN2_OS#DNA/MuDR,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
123,MuDR2_OS#DNA/MuDR,6,hypo - Azucena (CG context) - repeats | hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hypo - BGI (CG context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats,,,1,,,,,,
124,MuDR3_OS#DNA/MuDR,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
125,ORSgOTOT00000106,6,hypo - Azucena (CHG context) - repeats | hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
126,ORSgTEMT00501414,6,hypo - Azucena (CHG context) - repeats | hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - BGI (CG context) - repeats | hyper - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats,,,1,,,,,,
127,ORSgTEMT00600148,6,hypo - Azucena (CHH context) - repeats | hypo - BGI (CG context) - repeats | hyper - BGI (CG context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
128,ORSgTETN00200003,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
129,ORSgTETN00200007,6,hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
130,ORSiCMCM00100015,6,hypo - Azucena (CG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hyper - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
131,ORSiTERTOOT00140,6,hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CG context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
132,ORSiTETN00200010#DNA/En-Spm,6,hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CG context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
133,ORSiTETNOOT00102#DNA,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
134,ORSiTETNOOT00999#DNA,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
135,OSLINE1-5#LINE,6,hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CG context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
136,OSLINE1_2#LINE,6,hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hypo - BGI (CG context) - repeats | hypo - BGI (CHG context) - repeats | hyper - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats,,,1,,,,,,
137,OSTE15#DNA,6,hypo - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hyper - Azucena (CHH context) - repeats | hyper - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
138,OSTE24#DNA,6,hypo - Azucena (CHG context) - repeats | hyper - Azucena (CHG context) - repeats | hypo - Azucena (CHH context) - repeats | hypo - BGI (CHG context) - repeats | hypo - BGI (CHH context) - repeats | hyper - BGI (CHH context) - repeats,,,1,,,,,,
